Y X_1 X_2 X_3 X_4 X_5 X_6 X_7 X_8 X_9 X_10 X_11 X_12 X_13 X_14 X_15 X_16 X_17 X_18 X_19 X_20 Z_1 Z_2 Z_3 Z_4 Z_5 Z_6 Z_7 Z_8 Z_9 Z_10 Z_11 Z_12 Z_13 Z_14 Z_15 Z_16 Z_17 Z_18 Z_19 Z_20 Z_21 Z_22 Z_23 Z_24 Z_25 Z_26 Z_27 Z_28 Z_29 Z_30 Z_31 Z_32 Z_33 Z_34 Z_35 Z_36 Z_37 Z_38 Z_39 Z_40 Z_41 Z_42 Z_43 Z_44 Z_45 Z_46 Z_47 Z_48 Z_49 Z_50 Z_51 Z_52 Z_53 Z_54 Z_55 Z_56 Z_57 Z_58 Z_59 Z_60 Z_61 Z_62 Z_63 Z_64 Z_65 Z_66 Z_67 Z_68 Z_69 Z_70 Z_71 Z_72 Z_73 Z_74 Z_75 Z_76 Z_77 Z_78 Z_79 Z_80
1.8546005876393301 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0.6955979143141143 0.3032798154297642 0.03252942617863201 0.010100842967184597 0.46290923544037826 0.40413940153375094 0.10180404215529916 0.010266913763950248 0.1451814041057413 0.04254323322809837 0.2743917349903267 0.40881874613571206 0.6428805439436562 0.13836459991778285 0.2586980569325008 0.1844458143901897 0.17855353272964541 0.027949779197829403 0.16350734940035364 0.008218860129628748 0.03271577331672283 0.3733979934129583 0.4950049731989054 0.45694912318545533 0.44028351447326713 0.024811712323971027 0.02868057360585988 0.14612305187890573 0.005075271140817961 3.663043950940731e-5 2.3398549110669234e-4 0.0029559081276448363 0.04155206650281166 0.22195190363181916 0.3017454720307357 0.14429643552895755 0.2291697212999442 0.5747224573373381 0.7556025643027361 0.424226736235517 0.025169100008558508 0.020979174647621578 0.13457756658343215 0.1964931963208884 0.11162206311777735 0.02173146895724732 0.34111114626487904 0.025681159071722227 0.31190381863301075 0.20731500670434416 0.34338071242081436 0.06106095741915216 0.008624182498195848 0.004543357847620924 0.04931741682178634 0.026249926917146414 0.0691308473828003 0.9039773316914593 0.9683885947419917 0.6651446746176405 0 1 0 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0
-2.1760760059679094 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0.270878983863846 0.04257667673292989 0.005238904893072962 0.01810673933926672 0.05016883523372273 0.28299959678029685 0.15018425486693926 0.042748465649313304 0.319050668982624 0.38346319189025974 0.43331567181052416 0.095083097542988 0.35634937155039514 0.07205646358416608 0.2046529409426989 0.05914663240555379 0.2740316588558137 0.31105923052281403 0.15682763799003202 0.046079407335505675 0.3729390902497214 0.2619733952419328 0.305291426867272 0.6081160908031356 0.7499420518481706 0.7937439565974386 0.16203377340219602 0.03733898813858461 0.03988214264590139 0.30280476489677766 0.08648044568634751 0.13215935941748205 0.1791213909616149 0.040906544477313324 0.19131375136036768 0.3708687322613725 0.18319866085053774 0.332400671465232 0.24757655863156455 0.2387524433343091 0.04011018245672545 0.004139776320989081 0.1391966782559455 0.030878127638174286 0.03630392580344762 0.10148509516024709 0.05347949589977084 0.004929867368065158 0.016754864942285723 0.021925043617596614 0.04954322123319511 0.013905117674945896 0.3669318278830328 0.2475550161108822 0.05568388035333924 0.03616436962682604 0.13419870615114204 0.16472568425008066 0.43808856427545495 0.10006944337086891 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 1 1 0 1 1
-8.593224069799234 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0.05248302640669498 0.17123553754517007 0.16069548371400585 0.01432664532376991 0.09989999255568503 0.059876619433630256 0.28852843783967225 0.47635865853822557 0.09332146928215372 0.30864169659273266 0.15955062104696366 2.7061346151026637e-4 0.003118937788561866 9.481823556650394e-5 4.7460660441379443e-4 0.002621148070447484 0.02358578942999755 0.36036965731495774 0.4902456946159866 0.10080516499590682 0.008934489527275827 0.04052619080973248 0.011407496139185425 0.010566101185115863 0.0067042000576400295 0.010204681820671246 0.2885478531252794 0.18150712145374576 0.16712295916625602 0.24911582625186043 0.11520321994430346 0.028878917039894255 0.03372348408212989 0.011020922074844668 0.2914716932070247 0.8128711166714497 0.23551590025984026 0.8742430104243895 0.8793995940318591 0.05481188172176448 0.10093241445500531 0.11479854205193919 0.0023287080759986905 0.04895264174967699 0.09141062778310159 0.4497261159409234 0.3848584187941328 0.008837173063543514 0.005704705932851786 9.096819426088907e-5 0.03486150544026731 0.031187183010666794 0.017594333298935172 0.038929549431826534 0.06379805002748327 0.02228789345993459 0.009850307463449967 0.08266306446336741 0.5445750169661371 0.7802689462519545 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 0 1 1 1 0
-9.930019146092993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.529048263801597e-4 0.008643665834062512 0.060634847038976786 0.04106436028959035 0.07196659871246192 0.011913633617438314 0.01847412427229819 0.03406256951312021 0.0011297844138245855 3.7534508570937435e-5 0.0010916983928913391 0.0011913558986901473 0.01748478078039658 0.21694434810519722 0.17924748104778424 0.15002099757225956 0.06100108570806282 0.06711200174261639 0.004543703518883334 0.040808432031372674 0.08222511579380423 0.5761072728919935 0.03874145007219965 0.06188143404577609 0.07534660868401577 0.4528902526863483 0.5822537473585202 0.6820344413368362 0.3820525511488073 0.03849363835571233 0.009670580331802162 0.010912297647551604 0.22380470140612685 0.24259833832064112 0.020051307425381415 0.13798006794999243 0.5377278654808791 0.26888166480585507 0.3498230248060975 0.2555904259689087 0.06350748449477588 0.40105113175922064 0.17325619639426165 0.26962782492085613 0.5595455210796082 0.3343133090795455 0.7380045655492918 0.7105039936976816 0.5121585478482197 0.7684433870585359 0.820901564521988 0.1618181482348808 0.06822935406818613 0.27508722113579687 0.28343653070077135 0.4558404734363285 0.2028135648571213 0.6428104657171192 0.43018621815505975 0.4387282594216331 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1
-3.689309044567969 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0.5497108795096263 0.6092681085976558 0.31634116544448043 0.30819837333179556 0.08844596068499781 0.07959829947651456 0.0026272286161154144 0.03865499376260335 0.05366019176298859 0.08788214616285366 0.036200542617778206 0.4492150390248963 0.10186097994365365 0.0011300390816748448 0.007105156170055987 0.0017859185142002978 2.4375520326096114e-4 0.012535759298307862 0.2434529172116388 0.8512823632089191 0.3685550676581701 0.08209748115613588 0.3034911486831029 0.32589951857419824 0.00531255795137812 0.1495768102224765 0.27546413467751285 0.011847485520242274 0.10493671187700661 0.001804101187888809 0.10455621151235489 0.10120367785013155 0.16717293723010263 0.524013657953059 0.516203430437703 0.25095326432328124 0.20293405638314588 0.3643545646657199 0.513671511830069 0.2304857855547149 0.05559218509170877 0.3593849558965194 0.004838481477398329 0.014589990352084232 0.007126084666691066 0.0011544910275251077 0.005301213858873617 0.09167711320933308 0.07123511047975059 0.0381368290958621 0.16901131082368193 0.4869767617786774 0.22171717025961662 0.003775746724707017 0.1477484535132959 0.001968348154267948 0.15116515625238244 0.37919122428919316 0.5046092844296566 0.15297249615293362 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 1
-16.898482729336767 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0.1480268275402336 0.53816330273954 0.29960601791788366 0.64678640025318 0.7268544509575094 0.3944228193836478 0.6073163764290387 0.1858994189744749 0.32053278461205703 0.5494608514680626 0.2507490670121867 0.10697635106537448 0.15170942874684826 0.49924733880532274 0.08059774093081958 0.016132215108092065 0.11558919829685337 0.1330215223131792 0.38810620309635124 0.48233183501798704 0.6260369941718742 0.12956260299338748 0.1192762667539477 0.045760822612142836 0.004671343661190127 0.019431122286538618 0.08151175021017135 0.14800859356950719 0.27252646862570157 0.028887189373423206 0.004534010034200403 0.14343557354139 0.1439230089981495 0.36892570436593414 0.5768171396962937 0.08641886302047658 0.03552539737114863 0.01905305386728628 0.03927976720329641 0.10396288119098465 0.7267099376020154 0.1521538868031473 0.6560258918443231 0.20823558607720105 0.3262442512620889 0.09653791849586048 0.08556080769100789 0.06643303778247284 0.004509908118656154 0.5121410002442357 0.038575221332467775 0.29327127319440144 0.239519289128093 0.6518228969194755 0.6001946912065832 0.060736305321768304 0.130865623280486 0.02591602806417428 0.21142899759220543 0.5524922925770802 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1
1.843245175859888 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0.1547693961003142 0.06063656018316813 0.038286546887443124 0.06262358310139227 0.27251047912380666 0.18158424152227243 0.08004998225421524 0.6038689656183716 0.21804461432895103 0.23924892619521973 0.27983727024258775 0.39754438414592497 0.2537248506064617 0.12365363985998137 0.058894489738160416 0.030453511609545538 0.496820677037933 0.6412051476886117 0.30834800352156566 0.25684920266463945 0.6405863928924674 0.46040006276263395 0.17409197750711217 0.47941143348280224 0.25887233045932145 0.2999924019491788 0.18520845002974926 0.5468392016915362 0.26925154792080364 0.3457685907326718 0.69462799976442835 0.809917274823499 0.3599113395158364 0.030151866210412204 0.4484036726812574 0.44933598157070787 0.0029590830768049248 3.742169537029033e-4 0.06389725262368691 0.053376180346379316 0.03166852587277069 0.22386173430866815 0.13872261419184934 0.028931313777713484 0.023201629949370788 0.06472858745583993 0.077069984201477 0.04654996513685536 0.12584540624149262 0.37635161833963354 0.18592771536346914 0.005870024334399152 0.18372794123331193 0.024000084947539822 0.2021148213735232 0.311408404536058 0.4560080532314638 0.24925655410309483 0.22587744456362477 0.3074127477670129 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0 0
-12.787465270857192 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0.47760566377490576 0.09922480864366907 0.6183685968702988 0.8169222415213773 0.023861147041177196 0.05750899418971397 0.35358704194840224 0.3131205273130897 0.20528591289676548 0.31803336501276247 0.7609905351006414 0.20590378825196354 0.1918022623709469 0.2768080577887912 0.39294832862990575 0.025517101582953505 0.04336469889075985 0.07662305624414258 0.5079884873556347 0.019287279347659003 0.01980511890084245 0.03255218863916411 0.11654939655590714 0.02072845670431887 0.06591665668652112 0.07742413074155861 0.6051542139580326 0.1902329095444736 0.6696807832246725 0.8160232526071656 0.9458175565962625 0.3259840850466944 0.346932791140798 0.10096923386742564 0.40382413263865685 0.3367058532658061 0.02662900912707422 0.08469114345446367 0.3420113090313436 0.2839467240751301 0.532799396465009 0.1651323732770083 0.38378186431040495 0.15111244179371638 0.010139329212451562 0.31263822524148255 0.2420474754625705 0.6833732656790127 0.49787836098140864 0.15935166676585694 0.28485939543749456 0.033829798111270286 0.08132020351198954 0.09436553170221548 0.16809196550422964 0.45753101971665644 0.3861999794955739 0.16195317693472971 0.30796475963274555 0.7628580594453874 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
-8.163391940477744 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0.42905569419184175 0.320880282361103 0.10896376984762986 0.6219095831519577 0.4981730996243296 0.11024846073573118 0.526515404281143 0.09846944483974594 0.02281912440713182 0.08168785989019493 0.3357155988891346 0.012981842623758528 0.007812257421377026 0.05952024404575203 0.01234624158081402 0.030408968982675984 0.23773902505645753 0.07751425366321738 0.3312312392782144 0.3925509952420827 0.05466983151200641 0.2747718729362833 0.08969015993567513 0.3612881482759183 0.6897079684895893 0.13513393646770577 0.44134977413998905 0.2568443227451136 0.16480662290381878 0.41473341120210955 0.48421114994755526 0.06924094779439736 0.3158208019320307 0.12203447075325272 0.7007485943163522 0.02255132653994072 0.2355488929071308 0.008626604559000522 0.0019060086682033555 0.21911555933467378 0.142816253971586 0.88344056890022 0.30943965313609373 0.09478133234508755 0.05430622378396568 0.4813171886610341 0.10899786968989782 0.06832763004122207 0.20988957856407714 0.4849577962358092 0.40005293938454956 0.08414323867535638 0.17673744102619782 0.293556514959312 0.10400266730701088 0.008374453777748331 0.004196648904699585 0.004350107760325685 0.0018919755643656217 0.006753828371002075 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1
-6.866736235689478 1 1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0.34233504824895233 0.7023602805211548 0.5107764361736548 0.65218166166281 0.16706174023203627 0.7343305623037821 0.4448809161283136 0.07971020393908844 0.010425915374252661 0.011703102565327719 0.005988717698237294 0.025358096406101774 0.008255108521287505 0.3295160714082001 0.15081385054658453 0.2117692372130958 0.07688251872121502 0.2574879944013525 0.24693490835304727 0.06619742608910335 0.015745737403411637 0.046329325298221445 0.251347063868077 0.3395121919299657 0.07925601075361279 0.2437761171645723 0.7365901553111709 0.5542194009911072 0.4897652746520508 0.4012005342298624 0.10111768614578723 0.09533536956788313 0.40150773409867757 0.6718019289544898 0.3526236114051017 0.8474139627784183 0.774234852603914 0.45237360327461235 0.11525193269641132 0.15632611567491586 0.20538677775248435 0.07958909125258463 0.31183205158473715 0.5392297864133624 0.48030291267980657 0.7625318138138905 0.45746094898088574 0.8026654180308095 0.4892598396572362 0.6673851446822374 0.8090005553062023 0.36651639166799466 0.02709130088620362 0.1126345198765274 0.08739304656557635 0.04338437716095745 0.013337736944886954 0.11388811750871923 0.21577232299629892 0.050601158381880826 0 1 0 0 0 1 1 0 1 0 0 0 1 0 1 0 1 0 1 0
